小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
津头埔路,(丰泽区丰泽街)津头埔路22-1号,16369,塔板结合,暂无信息,远宏物业,暂无信息,9栋,176户
中山南路541号,(鲤城区涂门街)中山南路541号,19572,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
北门街55号,(鲤城区西街)北门街55号,29154,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
清源山居,(丰泽区东湖)刺桐北路清源山居,26957,塔楼,3.3至4.5元/平米/月,暂无信息,暂无信息,8栋,44户
都市青年公寓,(丰泽区城东)美仙路都市青年公寓,18969,未知类型,暂无信息,暂无信息,暂无信息,1栋,306户
信息大厦计委宿舍,(丰泽区丰泽街)丰泽街726号信息大厦,16040,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
少林新村,(丰泽区东湖)少林路223号,16244,未知类型,暂无信息,暂无信息,暂无信息,2栋,14户
中山中路192号,(鲤城区九一街)中山中路192号,26804,未知类型,暂无信息,暂无信息,暂无信息,3栋,10户
泉州运输公司宿舍楼,(鲤城区涂门街)棋盘园3号,24706,板楼,暂无信息,暂无信息,暂无信息,4栋,36户
毓才花苑,(丰泽区城东)东辅路毓才花苑,15843,板楼/塔板结合,1元/平米/月,滨海物业,福泰集团,5栋,1221户
温陵大厦,"(丰泽区丰泽街)美食街42,美食街42号",20469,塔楼,暂无信息,暂无信息,开天集团,2栋,160户
聚宝大厦,(鲤城区涂门街)民权路7号,19383,板楼,暂无信息,暂无信息,暂无信息,2栋,72户
宝龙世家,"(晋江市宝龙广场)世纪大道宝龙世家,世纪大道520号",17334,塔楼,1.2至1.7元/平米/月,宝龙物业,宝龙集团洛阳宝龙置业发展有限公司,4栋,626户
城西路拓改工程南六区,(鲤城区城北路)城西路拓改工程南六区,22304,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
横街18-1号,(鲤城区涂门街)横街18-1,15909,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
卷烟厂宿舍,(鲤城区西街)平水庙25号,25697,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
万科麓城,(丰泽区泉州站)南北大道万科麓城,19956,板楼/塔板结合,3.18元/平米/月,厦门市万科物业服务有限公司晋江分公司,泉州市万科云峰房地产有限公司,26栋,2558户
银领国际中心,(丰泽区泉秀街)泉秀街,17047,未知类型,3.98元/平米/月,泉州市链家物业管理有限公司,泉州市安通房地产开发有限公司,1栋,304户
区土地局宿舍,(丰泽区泉秀街)迎津街74号,19189,未知类型,暂无信息,暂无信息,暂无信息,1栋,13户
筑路机械厂职工宿舍,(鲤城区涂门街)东鲁路18号,26790,板楼,暂无信息,暂无信息,暂无信息,1栋,24户
云谷东南苑,(丰泽区丰泽街)淮云路27号,16684,板楼,暂无信息,暂无信息,暂无信息,1栋,72户
鲤城区北门街文胜巷电子仪器厂宿舍,(鲤城区东街)文胜巷27-1号,18246,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
津淮大厦,(丰泽区泉秀街)源霞路107号,21518,板楼,1.5元/平米/月,暂无信息,暂无信息,1栋,60户
西湖丽园,(丰泽区西湖)段湖路82号,22878,未知类型,暂无信息,暂无信息,暂无信息,3栋,96户
金泰公寓,(丰泽区东湖)东凤路4号,17998,板楼,暂无信息,暂无信息,暂无信息,1栋,35户
伍堡燃料公司宿舍,(鲤城区涂门街)伍堡街217号,20044,板楼,暂无信息,暂无信息,暂无信息,3栋,38户
金运大厦,(鲤城区涂门街)泉州市鲤城区义全街105号1号楼,20022,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
千亿商业城,(丰泽区丰泽街)福建省泉州市丰泽区云鹿路千亿商业城,16850,未知类型,暂无信息,暂无信息,暂无信息,4栋,17户
鲤城区承天巷30号,(鲤城区九一街)鲤城区承天巷30号,30636,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
市检察院宿舍（丰泽街99号）,(丰泽区丰泽街)丰泽街99号,17109,未知类型,暂无信息,暂无信息,暂无信息,1栋,4户
美食街44-1号民政局宿舍,(丰泽区丰泽街)美食街44-1号民政局宿舍,18576,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
省五建宿舍,(丰泽区丰泽街)丰泽街省五建宿舍楼,15750,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
温陵路促进楼,(丰泽区丰泽街)温陵北路187号,26548,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
菜巷2号农业局,(鲤城区东街)菜巷2号农业局,22571,未知类型,暂无信息,暂无信息,暂无信息,2栋,32户
泉州六中宿舍,(鲤城区西街)裴巷泉州六中宿舍,25668,未知类型,暂无信息,暂无信息,暂无信息,2栋,25户
南门花园头总站宿舍,(鲤城区涂门街)义全街南门花园头总站宿舍,26543,未知类型,暂无信息,暂无信息,暂无信息,5栋,30户
百货站宿舍,(鲤城区九一街)礼让巷41号,18291,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
昶兴万璟城南区,(丰泽区城东)美仙路昶兴万璟城南区,27322,未知类型,暂无信息,暂无信息,暂无信息,8栋,675户
贞元阁,(晋江市宝龙广场)旗牌街98号,25132,未知类型,暂无信息,晋江市综合物业管理有限公司,暂无信息,1栋,51户
骏达小区,(鲤城区涂门街)东鲁路24号,16466,板楼,暂无信息,暂无信息,暂无信息,3栋,105户
宏昇路15号巷,(丰泽区西湖)宏昇路15号巷16,21091,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
西街老厝尾麻袋厂宿舍,(鲤城区新门街)西街五塔巷老厝巷19号,18403,未知类型,暂无信息,暂无信息,暂无信息,2栋,14户
后田,(鲤城区城西路)城西路后田65号,29923,未知类型,1元/平米/月,暂无信息,暂无信息,3栋,24户
北门街改造工程西片区,(鲤城区西街)北门街149号,31433,未知类型,暂无信息,暂无信息,暂无信息,5栋,17户
碧桂园公园里,(丰泽区东海)通港东街中段，泉州森林公园对面,20907,塔楼,3元/平米/月,暂无信息,暂无信息,4栋,136户
市检察院宿舍,(丰泽区丰泽街)安北路市检察院宿舍,17038,板楼,0.1元/平米/月,暂无信息,暂无信息,2栋,60户
万达银座,(丰泽区万达)刺桐路1号,17456,未知类型,暂无信息,暂无信息,万达集团,1栋,337户
城西路燃料公司宿舍,(鲤城区城北路)城北路313-2号,24942,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
下林巷晚报宿舍,(鲤城区九一街)下林巷1号,28607,板楼,暂无信息,暂无信息,暂无信息,2栋,10户
盐业宿舍,(鲤城区涂门街)港仔乾12号,24100,未知类型,暂无信息,暂无信息,暂无信息,2栋,8户
濠沟乾28号,(鲤城区新门街)鲤城区海滨街道海清社区,17127,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
工艺品宿舍,(鲤城区新门街)水沟4号,18835,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
金池公寓,(鲤城区东街)厝埕32号,29297,板楼,暂无信息,暂无信息,暂无信息,2栋,27户
明珠湾花园,(石狮市石狮中心)良狮路3号,16037,塔板结合,1元/平米/月,暂无信息,暂无信息,27栋,27户
粮食局宿舍,(鲤城区新门街)甘棠巷47号,20343,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
灶仔巷10-1号,(鲤城区涂门街)灶仔巷10-1号,25170,未知类型,暂无信息,暂无信息,暂无信息,2栋,8户
二郎巷65号,(鲤城区东街)二郎巷65号,22347,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
泉州市政工程管理处新华路宿舍,(鲤城区新门街)新华南路42号,21659,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
鲤城区商业局宿舍,(鲤城区)温陵南路329号,18691,未知类型,暂无信息,暂无信息,暂无信息,1栋,4户
制药厂宿舍,(鲤城区城西路)忠堡路3号,18191,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
鸿业华庭小区,(安溪县安溪县)中山路323号,24978,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
埔顶163号,(南安市南安水头镇)329县道埔顶163号,19246,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
后田30号,(鲤城区城西路)后田30号,16602,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
世茂国际商业广场,(石狮市服装城)石狮市灵秀镇钞坑村石龙路288号 · 国际商业广场综合体北区I-8#楼商铺322,19216,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
淮圃花苑,(丰泽区丰泽街)福田路156号,19483,未知类型,1元/平米/月,暂无信息,暂无信息,4栋,84户
区土地局宿舍,(丰泽区泉秀街)迎津街74号,19189,未知类型,暂无信息,暂无信息,暂无信息,1栋,13户
龙湖嘉天下紫宸Ⅲ,(晋江市池店南)绿洲路龙湖嘉天下紫宸Ⅲ,22834,塔板结合/平房,1.9元/平米/月,龙湖物业,暂无信息,7栋,902户
时代广场,(安溪县安溪县)利民路时代广场,17165,未知类型,暂无信息,暂无信息,暂无信息,2栋,5户
古榕巷41-1号,(鲤城区西街)福建省泉州市鲤城区鲤中街道古榕巷41-1号,17419,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
果品宿舍,(鲤城区新门街)一堡27号,16683,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
区政府宿舍,(丰泽区泉秀街)福田路区政府宿舍,15979,未知类型,暂无信息,暂无信息,暂无信息,3栋,3户
模范巷,(鲤城区东街)模范巷42-1号,20790,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
盛世·幸福湾,(惠安县台商投资区)泉州台商投资区杏秀路盛世·幸福湾,10883,板楼,2.5元/平米/月,泉州市盛荣物业管理有限公司  ,福建省泉州盛荣集团有限公司  ,3栋,576户
城西路燃料公司宿舍,(鲤城区城北路)城北路313-2号,24942,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
盐业宿舍,(鲤城区涂门街)港仔乾12号,24100,未知类型,暂无信息,暂无信息,暂无信息,2栋,8户
下林巷晚报宿舍,(鲤城区九一街)下林巷1号,28607,板楼,暂无信息,暂无信息,暂无信息,2栋,10户
金池公寓,(鲤城区东街)厝埕32号,29297,板楼,暂无信息,暂无信息,暂无信息,2栋,27户
水产公司宿舍,(鲤城区涂门街)鲤城区万寿路48号,23810,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
工艺品宿舍,(鲤城区新门街)水沟4号,18835,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
东街2号区,(鲤城区东街)福中路东街2号区,20002,板楼,暂无信息,暂无信息,暂无信息,1栋,25户
胡尾巷,(鲤城区城西路)胡尾巷,17642,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
温陵北路糖烟酒宿舍,(丰泽区东湖)温陵北路301-1号,21177,未知类型,暂无信息,暂无信息,暂无信息,2栋,4户
泉州保利城,(丰泽区城东)安吉路18号,19977,塔板结合,2.3元/平米/月,泉州瑞峰物业,暂无信息,27栋,702户
聚幸福公寓,(鲤城区西街)北山巷93号,24387,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
龙宫区委宿舍,(鲤城区涂门街)龙宫24号,25110,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
桥南柏景湾,(晋江市泉州桥南)泉安北路1358号,15910,平房,暂无信息,暂无信息,暂无信息,1栋,137户
东禅景苑,(丰泽区东湖)少林路104号,15902,未知类型,暂无信息,暂无信息,暂无信息,9栋,316户
工行宿舍,(鲤城区涂门街)礼让巷62号,18163,未知类型,暂无信息,暂无信息,暂无信息,1栋,21户
裕达小区B区,(丰泽区丰泽街)津坂街332号,17512,板楼,暂无信息,暂无信息,暂无信息,1栋,30户
物资局宿舍,(鲤城区涂门街)义全街56号,28320,板楼,暂无信息,暂无信息,暂无信息,1栋,28户
德宏楼,(晋江市晋江万达)锦绣街98号,19507,平房,1元/平米/月,世邦泰和,百荣百尚置业投资有限公司,1栋,66户
泉州市刺桐商业中心,(丰泽区东湖)田安路泉州市刺桐商业中心,29994,塔楼,5元/平米/月,泉州刺桐实业有限公司,泉州刺桐实业有限公司,2栋,593户
刻印社宿舍,(鲤城区新门街)水沟4号,16929,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
万兴隆山水湾,(安溪县安溪县)河滨北路828号,16029,塔板结合,1.3元/平米/月,永升物业,暂无信息,4栋,1321户
新景商业广场,(安溪县安溪县)中山街89号,17769,塔板结合,暂无信息,厦门新景风华物业有限公司安溪分公司,暂无信息,8栋,448户
星湖苑二期,(鲤城区城北路)七星街236号,28420,板楼,暂无信息,暂无信息,暂无信息,2栋,139户
人防宿舍,(鲤城区东街)东街34号,27708,板楼,暂无信息,暂无信息,暂无信息,2栋,2户
东湖综合大厦,(丰泽区东湖)刺桐路959号,18090,未知类型,暂无信息,暂无信息,暂无信息,3栋,106户
明珠湾花园,(石狮市石狮中心)良狮路3号,16037,塔板结合,1元/平米/月,暂无信息,暂无信息,27栋,27户
龙湖嘉天下紫宸Ⅲ,(晋江市池店南)绿洲路龙湖嘉天下紫宸Ⅲ,22834,塔板结合/平房,1.9元/平米/月,龙湖物业,暂无信息,7栋,902户
粮食局宿舍,(鲤城区新门街)甘棠巷47号,20343,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
东涂街248,(丰泽区丰泽街)东涂街248,20254,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
东禅路法院宿舍,(丰泽区东湖)东禅路11号,16073,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
永隆国际城二期,(安溪县安溪县)长安街35号,17258,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
水产宿舍,(鲤城区涂门街)聚宝街107号,29533,未知类型,暂无信息,暂无信息,暂无信息,1栋,10户
土地路84号,(鲤城区涂门街)土地路84号,15646,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
温陵北路糖烟酒宿舍,(丰泽区东湖)温陵北路301-1号,21177,未知类型,暂无信息,暂无信息,暂无信息,2栋,4户
义全后街98号粮食局宿舍,(鲤城区涂门街)鲤城区义全后街98号泉州市鲤城粮食局105,19429,塔板结合,暂无信息,暂无信息,暂无信息,1栋,5户
泉山路37号巷,(鲤城区城北路)泉山路37号巷,17957,未知类型,暂无信息,暂无信息,暂无信息,3栋,3户
泉州第一中学学生公寓,(鲤城区东街)学府街泉州第一中学学生公寓,27562,塔板结合,暂无信息,无,暂无信息,4栋,228户
凯嘉大楼,(鲤城区涂门街)大朗巷22号,26657,板楼,暂无信息,暂无信息,暂无信息,1栋,15户
涂门街51号,(鲤城区涂门街)涂门街51号,23632,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
裴巷86号,(鲤城区西街)鲤城区裴巷86号,18120,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
泉山路35号,(鲤城区城北路)泉山路35号,15932,未知类型,暂无信息,暂无信息,暂无信息,1栋,7户
小希夷邮电宿舍,(鲤城区东街)希夷路25号,24280,未知类型,1元/平米/月,暂无信息,暂无信息,1栋,1户
水产公司宿舍,(鲤城区涂门街)鲤城区万寿路48号,23810,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
义成路,(鲤城区)义成路,20120,未知类型,暂无信息,暂无信息,暂无信息,7栋,78户
水产宿舍1,(鲤城区涂门街)义全街2号,20511,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
城口综合楼,(丰泽区西湖)西湖街城口综合楼,19572,未知类型,暂无信息,暂无信息,暂无信息,2栋,29户
群盛湖心大厦1-2栋,(丰泽区丰泽街)群盛湖心大厦1-2栋,17668,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
永隆国际城鹭岛上郡三期,(安溪县安溪县)二环南路永隆国际城鹭岛上郡三期,17451,未知类型,暂无信息,暂无信息,暂无信息,3栋,5户
通天巷,(鲤城区城北路)福建省泉州市鲤城区开元街道上乘巷5号,21893,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
东边巷40-1号,(鲤城区九一街)东边巷40－1,19177,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
满中宿舍,(鲤城区新门街)新门街533-2号,16839,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
建发中泱天成,(洛江区洛江区)万发街建发中泱天成,19692,塔板结合,2至2.5元/平米/月,泉州长冠物业管理公司,泉州兆悦置业有限公司,7栋,703户
东涂新村,(丰泽区丰泽街)田淮街131号,17686,板楼/塔板结合,0.5元/平米/月,丰泽物业公司, 重庆桥达茂宸房地产开发有限公司,10栋,343户
雅典爵座A座,(丰泽区东湖)刺桐路800号,15940,板楼,1.2元/平米/月,泉州雅典爵座物业管理公司,暂无信息,1栋,241户
泉商观邸二期,(晋江市泉州桥南)江滨南路泉商观邸二期,19863,板楼,1.6元/平米/月,福建贝斯顿物业服务有限公司,泉州泉商置业有限公司,6栋,395户
万城阁,(丰泽区丰泽街)刺桐路494号,20776,塔楼,1.4元/平米/月,暂无信息,伟润置地（福建）有限公司,1栋,147户
东街4号区,(鲤城区东街)莱巷2号,28184,板楼,暂无信息,无,暂无信息,17栋,655户
冠亚大厦,(丰泽区东湖)兰台路125号,17450,板楼,暂无信息,无,暂无信息,2栋,73户
大铭新村邮电小区,(丰泽区东湖)刺桐路961号,15991,板楼/塔板结合,1至1.5元/平米/月,暂无信息,暂无信息,3栋,96户
中骏御金台,(丰泽区城东)安吉南路980-23号,19703,塔板结合,3至6.9元/平米/月,福建世邦泰和物业管理有限公司,泉州聚祥财富投资发展有限公司,11栋,2356户
下林巷晚报宿舍,(鲤城区九一街)下林巷1号,28607,板楼,暂无信息,暂无信息,暂无信息,2栋,10户
凯嘉大楼,(鲤城区涂门街)大朗巷22号,26657,板楼,暂无信息,暂无信息,暂无信息,1栋,15户
泉州第一中学学生公寓,(鲤城区东街)学府街泉州第一中学学生公寓,27562,塔板结合,暂无信息,无,暂无信息,4栋,228户
泉山路37号巷,(鲤城区城北路)泉山路37号巷,17957,未知类型,暂无信息,暂无信息,暂无信息,3栋,3户
国有宿舍,(鲤城区东街)国有宿舍,17143,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
龙湖嘉天下紫宸Ⅲ,(晋江市池店南)绿洲路龙湖嘉天下紫宸Ⅲ,22834,塔板结合/平房,1.9元/平米/月,龙湖物业,暂无信息,7栋,902户
华城小区,(丰泽区城东)华园北路28号,16923,板楼,1至1.2元/平米/月,泉州市华兴物业管理有限公司,四川省聚丰房地产开发有限责任公司1,10栋,1849户
泉商观邸一期,(晋江市泉州桥南)江滨南路泉商观邸一期,20019,塔楼/板楼,1.6元/平米/月,福建贝斯顿物业服务有限公司,泉州泉商置业有限公司,4栋,371户
福隆商业广场一期,(晋江市宝龙广场)泉安中路534号,17526,板楼,1.2元/平米/月,暂无信息, 中国奥园地产集团股份有限公司,6栋,1258户
原鲤城宾馆宿舍,(鲤城区九一街)敷仁巷9号,27835,板楼,暂无信息,暂无信息,暂无信息,3栋,43户
丰泽时代广场,(丰泽区万达)宝洲街666号,19043,塔楼/板楼,1.2元/平米/月,泉州友家物业,时代地产,18栋,640户
江湾国际,(晋江市泉州桥南)泉安北路江湾国际,17353,板楼,1.6至2元/平米/月,泉州市三远物业管理有限公司,江湾房产公司,8栋,744户
万科金域滨江二期,(晋江市泉州桥南)中央景观道万科金域滨江,17347,塔楼,3.08元/平米/月,厦门市万科物业服务有限公司晋江分公司,暂无信息,8栋,3971户
万科城市之光一期,(丰泽区东海)大兴街万科城市之光一期,26354,板楼,3.18元/平米/月,万科物业, 陕西亿润经贸有限公司 ,8栋,1042户
中骏四季花城2期,(晋江市泉州桥南)福塘路中骏四季花城2期,19853,塔楼/板楼/平房,2.1元/平米/月, 世邦泰和物业管理有限公司,泉州百捷房地产开发有限公司,9栋,1102户
东方花园城,(丰泽区城东)浔丰路318号,15627,塔楼,1.18元/平米/月,暂无信息,四川省聚丰房地产开发有限责任公司1,2栋,360户
庄府巷北侧,(鲤城区)庄府巷16号,27821,未知类型,暂无信息,暂无信息,暂无信息,2栋,10户
后坂小区,(丰泽区丰泽街)田安北路后坂小区,17450,板楼/塔板结合,0.5至6元/平米/月,明晖物业,宝丽实业,31栋,782户
新加坡城西区,(晋江市泉州桥南)池峰路新加坡城西区,18221,塔楼/板楼,1.5元/平米/月,泉州新城物业,福建新新集团,6栋,837户
金威颐园,(洛江区洛江区)金鹰大道5号,19284,塔楼,暂无信息,暂无信息,暂无信息,34栋,34户
闻馨一品,(丰泽区城东)安吉路闻馨一品,27016,塔板结合,1.6至3元/平米/月,骏源物业发展有限公司,泉州中闻房地产开发有限公司,3栋,480户
恒大御景湾,(晋江市泉州桥南)兴霞路恒大御景湾,21630,塔板结合,1.9元/平米/月,金碧物业有限公司泉州分公司,恒大集团,14栋,1074户
力标吉源雅苑,(洛江区洛江区)万盛街2号,17924,板楼,1.3元/平米/月,泉州市力标物业服务有限公司,四川省聚丰房地产开发有限责任公司1,2栋,510户
百信御江帝景太阳城,(晋江市泉州桥南)江湾路百信御景江帝景太阳城,21639,塔楼,1.8元/平米/月,泉州南方物业管理有限公司厦门分公司,暂无信息,5栋,434户
碧水湾,(丰泽区泉秀街)妙云街179号,22233,塔楼/板楼/塔板结合,1至1.5元/平米/月,无, 重庆汇东房地产开发有限公司,13栋,919户
建发珑璟湾,(鲤城区站前大道)江滨南路建发珑璟湾,17906,板楼/塔板结合,1.9元/平米/月,怡家园（厦门）物业管理有限公司泉州分公司,暂无信息,21栋,2731户
世茂紫茂城紫溪苑,(晋江市紫帽镇)对山路世茂紫帽府,18638,塔板结合,暂无信息,安信物业,暂无信息,19栋,57户
财富天下,(晋江市泉州桥南)池峰路财富天下,19943,板楼,1.5元/平米/月,暂无信息,华菲置业有限公司,2栋,182户
奔达明珠,(丰泽区万达)宝洲路242,15661,板楼,1元/平米/月,暂无信息,三远集团(福建)有限公司,1栋,360户
大江盛世B区,(洛江区洛江区)万兴街大江盛世B区,19069,板楼,1.7元/平米/月,暂无信息,泉州东华百希达发展有限公司,7栋,964户
建发中泱天成,(洛江区洛江区)万发街建发中泱天成,19692,塔板结合,2至2.5元/平米/月,泉州长冠物业管理公司,泉州兆悦置业有限公司,7栋,703户
泉商观邸二期,(晋江市泉州桥南)江滨南路泉商观邸二期,19863,板楼,1.6元/平米/月,福建贝斯顿物业服务有限公司,泉州泉商置业有限公司,6栋,395户
中骏云景台,(晋江市宝龙广场)晋江青阳区晓聪路与高阳路交汇处,19196,塔楼/板楼,3元/平米/月,暂无信息,中骏地产,6栋,609户
东涂新村,(丰泽区丰泽街)田淮街131号,17686,板楼/塔板结合,0.5元/平米/月,丰泽物业公司, 重庆桥达茂宸房地产开发有限公司,10栋,343户
雅典爵座A座,(丰泽区东湖)刺桐路800号,15940,板楼,1.2元/平米/月,泉州雅典爵座物业管理公司,暂无信息,1栋,241户
冠亚大厦,(丰泽区东湖)兰台路125号,17450,板楼,暂无信息,无,暂无信息,2栋,73户
万城阁,(丰泽区丰泽街)刺桐路494号,20776,塔楼,1.4元/平米/月,暂无信息,伟润置地（福建）有限公司,1栋,147户
东街4号区,(鲤城区东街)莱巷2号,28184,板楼,暂无信息,无,暂无信息,17栋,655户
盛世天骄,(丰泽区丰泽街)丰泽街20号,21863,塔楼,1.2至1.5元/平米/月,泉州市丰泽顺鑫物业管理有限公司,泉州盛荣房地产发展有限公司,18栋,748户
大铭新村邮电小区,(丰泽区东湖)刺桐路961号,15991,板楼/塔板结合,1至1.5元/平米/月,暂无信息,暂无信息,3栋,96户
中骏御金台,(丰泽区城东)安吉南路980-23号,19703,塔板结合,3至6.9元/平米/月,福建世邦泰和物业管理有限公司,泉州聚祥财富投资发展有限公司,11栋,2356户
福隆商业广场一期,(晋江市宝龙广场)泉安中路534号,17526,板楼,1.2元/平米/月,暂无信息, 中国奥园地产集团股份有限公司,6栋,1258户
江湾国际,(晋江市泉州桥南)泉安北路江湾国际,17353,板楼,1.6至2元/平米/月,泉州市三远物业管理有限公司,江湾房产公司,8栋,744户
丰泽时代广场,(丰泽区万达)宝洲街666号,19043,塔楼/板楼,1.2元/平米/月,泉州友家物业,时代地产,18栋,640户
原鲤城宾馆宿舍,(鲤城区九一街)敷仁巷9号,27835,板楼,暂无信息,暂无信息,暂无信息,3栋,43户
万科金域滨江二期,(晋江市泉州桥南)中央景观道万科金域滨江,17347,塔楼,3.08元/平米/月,厦门市万科物业服务有限公司晋江分公司,暂无信息,8栋,3971户
庄府巷北侧,(鲤城区)庄府巷16号,27821,未知类型,暂无信息,暂无信息,暂无信息,2栋,10户
万科城市之光一期,(丰泽区东海)大兴街万科城市之光一期,26354,板楼,3.18元/平米/月,万科物业, 陕西亿润经贸有限公司 ,8栋,1042户
湖心佳苑,(丰泽区东湖)东凤路10号,17139,板楼,0.5至1.2元/平米/月,暂无信息,暂无信息,5栋,141户
东方花园城,(丰泽区城东)浔丰路318号,15627,塔楼,1.18元/平米/月,暂无信息,四川省聚丰房地产开发有限责任公司1,2栋,360户
后坂小区,(丰泽区丰泽街)田安北路后坂小区,17450,板楼/塔板结合,0.5至6元/平米/月,明晖物业,宝丽实业,31栋,782户
泉商观邸一期,(晋江市泉州桥南)江滨南路泉商观邸一期,20019,塔楼/板楼,1.6元/平米/月,福建贝斯顿物业服务有限公司,泉州泉商置业有限公司,4栋,371户
华城小区,(丰泽区城东)华园北路28号,16923,板楼,1至1.2元/平米/月,泉州市华兴物业管理有限公司,四川省聚丰房地产开发有限责任公司1,10栋,1849户
金威颐园,(洛江区洛江区)金鹰大道5号,19284,塔楼,暂无信息,暂无信息,暂无信息,34栋,34户
建发珑璟湾,(鲤城区站前大道)江滨南路建发珑璟湾,17906,板楼/塔板结合,1.9元/平米/月,怡家园（厦门）物业管理有限公司泉州分公司,暂无信息,21栋,2731户
碧水湾,(丰泽区泉秀街)妙云街179号,22233,塔楼/板楼/塔板结合,1至1.5元/平米/月,无, 重庆汇东房地产开发有限公司,13栋,919户
新加坡城西区,(晋江市泉州桥南)池峰路新加坡城西区,18221,塔楼/板楼,1.5元/平米/月,泉州新城物业,福建新新集团,6栋,837户
恒大御景湾,(晋江市泉州桥南)兴霞路恒大御景湾,21630,塔板结合,1.9元/平米/月,金碧物业有限公司泉州分公司,恒大集团,14栋,1074户
闻馨一品,(丰泽区城东)安吉路闻馨一品,27016,塔板结合,1.6至3元/平米/月,骏源物业发展有限公司,泉州中闻房地产开发有限公司,3栋,480户
中骏四季花城2期,(晋江市泉州桥南)福塘路中骏四季花城2期,19853,塔楼/板楼/平房,2.1元/平米/月, 世邦泰和物业管理有限公司,泉州百捷房地产开发有限公司,9栋,1102户
力标吉源雅苑,(洛江区洛江区)万盛街2号,17924,板楼,1.3元/平米/月,泉州市力标物业服务有限公司,四川省聚丰房地产开发有限责任公司1,2栋,510户
百信御江帝景太阳城,(晋江市泉州桥南)江湾路百信御景江帝景太阳城,21639,塔楼,1.8元/平米/月,泉州南方物业管理有限公司厦门分公司,暂无信息,5栋,434户
奔达明珠,(丰泽区万达)宝洲路242,15661,板楼,1元/平米/月,暂无信息,三远集团(福建)有限公司,1栋,360户
津汇红树湾B区,(洛江区洛江区)万兴街,23758,板楼,2.5元/平米/月,泉州市津联物业管理有限公司,暂无信息,10栋,829户
东莲花苑,(丰泽区城东)同兴街6号,19590,塔板结合,1至2元/平米/月,暂无信息,泉州市住宅建设开发有限公司,3栋,504户
龙湖嘉天下紫晋城,(晋江市池店南)泉安北路龙湖嘉天下紫晋城,20034,板楼/塔板结合,1.9元/平米/月, 龙湖物业服务集团有限公司晋江分公司 ,暂无信息,10栋,2061户
汇金广场,(鲤城区涂门街)温陵南路3号,15832,塔楼/板楼,1.2至1.4元/平米/月,暂无信息,三盛地产集团有限公司,3栋,225户
隆恩尚城,(洛江区洛江区)安泰路28号,18822,板楼,1.6元/平米/月,福建太平富邦物业管理有限公司,四川省聚丰房地产开发有限责任公司1,1栋,435户
