小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
三江人大宿舍,(信州区大市场商圈)贸昌路三江人大宿舍,5466,塔板结合,1.2元/平米/月,精城物业,暂无信息,2栋,44户
钟山北路52号,(信州区水南街商圈)钟山路北巷52号,5213,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
御景家园,(铅山县)狮江大道60号,4250,未知类型,暂无信息,暂无信息,暂无信息,7栋,154户
中山西路69号,(信州区亿升商圈)中山西路69号,4137,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
赣东北大道25号,(信州区亿升商圈)赣东北大道25号,5537,板楼,暂无信息,暂无信息,暂无信息,1栋,8户
信江西路91号,(信州区亿升商圈)信江西路91号,5797,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
得月楼,(信州区亿升商圈)得月楼,5494,平房,暂无信息,上饶市明珠物业,上饶新宇实业有限公司,2栋,136户
北门村巷266号,(信州区亿升商圈)北门村巷266号,5455,板楼,暂无信息,暂无信息,暂无信息,1栋,14户
豆芽巷98号,(信州区水南街商圈)豆芽巷98号,5730,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
水南街155号,(信州区水南街商圈)水南街155号,4097,未知类型,暂无信息,暂无信息,暂无信息,1栋,79户
南门路1号,(信州区亿升商圈)南门路1号,5651,板楼,0.5元/平米/月,上饶市明珠物业,上饶市龙都置业有限公司,1栋,25户
七六路33号,(广信区旭日商圈)七六路33号,5796,未知类型,暂无信息,暂无信息,暂无信息,1栋,11户
创南东路,(信州区大市场商圈)创南东路21号,4900,塔板结合,暂无信息,暂无信息,暂无信息,13栋,79户
农商银行宿舍,(信州区大市场商圈)叶挺大道农商银行宿舍,4568,板楼,暂无信息,无物业管理服务,无,2栋,36户
上甘路1号,(信州区大市场商圈)上饶市信州区茅家岭街道上甘路1号,5473,平房,1元/平米/月,暂无信息,九茂集团,4栋,30户
中山西路3号,(信州区亿升商圈)中山西路3号,5475,板楼,1元/平米/月,汇景物业管理有限公司,上海中建孚泰置业有限公司,1栋,48户
馨港家园,(余干县)玉丰路馨港家园,4697,未知类型,暂无信息,暂无信息,暂无信息,12栋,404户
胜利路348号,(信州区亿升商圈)胜利路348号,5371,板楼/塔板结合,暂无信息,上饶市永安行物业管理有限公司,上饶市宜居置业有限公司,4栋,23户
三清山大道陶瓷市场,(广信区旭日商圈)三清山大道陶瓷市场,5806,板楼,暂无信息,绿野物业管理有限公司,金桥建设一局,6栋,73户
豆芽巷108号,(信州区水南街商圈)豆芽巷108号,4414,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
灵燕公司大院,(信州区亿升商圈)胜利路61号,5095,平房,暂无信息,暂无信息,上海中天置业发展有限公司,3栋,29户
怡景楼,(信州区大市场商圈)怡景楼叶挺大道55号,5612,板楼,暂无信息,暂无信息,暂无信息,3栋,36户
钟山北巷3号,(信州区水南街商圈)钟山北巷3号,5839,板楼,暂无信息,无物业管理服务,单位自建,3栋,39户
滨江花城,(铅山县)龙门大道滨江花城,5164,未知类型,暂无信息,暂无信息,暂无信息,42栋,1188户
蜜蜂楼,(信州区大市场商圈)兴隆路232号,4561,板楼,暂无信息,暂无信息,无,1栋,21户
灯具批发市场,(信州区亿升商圈)解放路120号,5116,板楼/塔板结合,0.6至5元/平米/月,暂无信息,无,5栋,150户
太极宫巷,(信州区亿升商圈)太极宫巷11幢,5494,塔板结合,暂无信息,无物业管理服务,房改房,1栋,1户
下滩头78号,(信州区水南街商圈)丰溪路下滩头78号,5452,塔板结合,暂无信息,桃花源纪物业管理有限公司,上上地产,1栋,36户
解放路231号,(信州区亿升商圈)车站派出所解放路231号2单元702室,5529,未知类型,暂无信息,暂无信息,暂无信息,1栋,112户
旭日北大道51号,(广信区旭日商圈)旭日北大道51号,5298,未知类型,暂无信息,暂无信息,暂无信息,1栋,13户
王家坝小区,(广信区上饶高铁站商圈)王家坝小区,4918,板楼,暂无信息,暂无信息,暂无信息,7栋,85户
破塘路25号,(信州区亿升商圈)破塘路25号,5637,塔板结合,暂无信息,暂无信息,暂无信息,3栋,40户
开元时代,(鄱阳县)洪迈大道开元时代,5699,未知类型,暂无信息,暂无信息,暂无信息,8栋,444户
三清山怡景园,(玉山县玉山县)人民大道北路88号,5414,板楼,1.5元/平米/月,暂无信息,暂无信息,26栋,628户
凤凰西大道78号,(广信区经开区商圈)上饶经济开发区凤凰西大道78号,5758,板楼,1.2元/平米/月,江西日新物业管理有限公司,山东友邦置业有限公司,1栋,9户
带湖22号,(信州区商贸城商圈)带湖22号,5548,塔板结合,0.8元/平米/月,上饶县阳光花园物业管理有限公司,卓远地产,2栋,55户
信江东路8号,(信州区亿升商圈)信江东路8号,5155,塔板结合,1.5元/平米/月,暂无信息,暂无信息,1栋,48户
旭日南大道81号,(广信区旭日商圈)旭日南大道81号,5757,未知类型,暂无信息,暂无信息,暂无信息,3栋,39户
兴隆路282号,(信州区大市场商圈)兴隆路282号,4946,板楼,暂无信息,暂无信息,无开发公司,1栋,36户
赣东北23号,(信州区亿升商圈)赣东北大道赣东北23号,5467,平房,1元/平米/月,上饶市明珠物业,上饶友邦房地产开发有限公司,1栋,50户
赣东北大道46号,(信州区亿升商圈)赣东北大道46号,5104,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
钟山北巷3号,(信州区水南街商圈)钟山北巷3号,5839,板楼,暂无信息,无物业管理服务,单位自建,3栋,39户
信江中路32号,(信州区亿升商圈)信江中路32号,4858,未知类型,暂无信息,暂无信息,暂无信息,2栋,37户
胜利路94号,(信州区亿升商圈)上饶市信州区胜利路94号,5716,板楼,0.5元/平米/月,恒伟物业,上饶市龙辉实业有限公司,1栋,72户
信龙公寓,(信州区亿升商圈)滨江西路32号,5062,平房,1.5元/平米/月,上饶鼎盛物业管理公司,上饶市宜居置业有限公司,1栋,28户
火车站站前路3号,(信州区亿升商圈)火车站站前路3号,5569,塔板结合,暂无信息,新力物业集团有限公司,上饶市万和置业有限公司,1栋,56户
前府路28号,(广信区七六路商圈)前府路28号,5345,未知类型,暂无信息,暂无信息,暂无信息,1栋,4户
红芽楼,(信州区亿升商圈)渡口南街红芽楼,5309,塔楼,暂无信息,钟灵物业有限公司,上饶市龙都置业有限公司,1栋,24户
水南街80号,(信州区水南街商圈)水南街80号,5183,平房,暂无信息,暂无信息,上海东帝置业投资有限公司,1栋,25户
外贸小区,(广信区旭日商圈)旭日北大道外贸小区,5174,板楼,2元/平米/月,暂无信息,"""浙江富园房地产开发有限公司",4栋,62户
胜利路107号,(信州区亿升商圈)上饶市信州区胜利路107号,5642,未知类型,暂无信息,暂无信息,暂无信息,1栋,6户
农商银行宿舍,(信州区大市场商圈)叶挺大道农商银行宿舍,4568,板楼,暂无信息,无物业管理服务,无,2栋,36户
上甘路1号,(信州区大市场商圈)上饶市信州区茅家岭街道上甘路1号,5473,平房,1元/平米/月,暂无信息,九茂集团,4栋,30户
中山西路3号,(信州区亿升商圈)中山西路3号,5475,板楼,1元/平米/月,汇景物业管理有限公司,上海中建孚泰置业有限公司,1栋,48户
创南东路,(信州区大市场商圈)创南东路21号,4900,塔板结合,暂无信息,暂无信息,暂无信息,13栋,79户
三清山中大道46号,(信州区商贸城商圈)三清山中大道46号,5509,平房,暂无信息,暂无信息,暂无信息,1栋,17户
老屋安置区,(广信区商贸城商圈)紫阳大道老屋安置区,5731,未知类型,暂无信息,暂无信息,暂无信息,21栋,145户
道塘巷6号,(信州区亿升商圈)道塘巷6号,5237,塔板结合,暂无信息,暂无信息,暂无信息,1栋,25户
信江中路17号,(信州区亿升商圈)信江中路17号,5153,板楼,暂无信息,暂无信息,暂无信息,1栋,14户
新建路93号,(信州区亿升商圈)新建路93号,5778,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
庆丰路42号,(信州区亿升商圈)庆丰路42号,5193,未知类型,暂无信息,暂无信息,暂无信息,1栋,9户
福利巷26号,(信州区亿升商圈)福利巷26号,4642,未知类型,暂无信息,暂无信息,暂无信息,3栋,112户
天津街6号,(信州区亿升商圈)上饶市信州区天津街6号,5252,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
建安北路15号,(广信区旭日商圈)建安北路15号,4950,塔板结合,暂无信息,暂无信息,暂无信息,1栋,5户
龙芽亭路10号,(信州区商贸城商圈)龙牙亭路10号,5630,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
信江西路42号,(信州区亿升商圈)信江西路42号,5493,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
胜利路53号,(信州区亿升商圈)胜利路53号,4961,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
鼎丰名苑,(鄱阳县)迎宾大道鼎丰名苑,4726,未知类型,暂无信息,暂无信息,暂无信息,11栋,234户
佳苑小区,(鄱阳县)天鹅大道佳苑小区,4657,未知类型,暂无信息,暂无信息,暂无信息,25栋,779户
北门村巷270号,(信州区亿升商圈)北门村巷270号1栋2单元201,5669,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
五三大道91号,(信州区亿升商圈)五三大道91号,5137,未知类型,暂无信息,暂无信息,暂无信息,2栋,14户
破塘45号,(信州区亿升商圈)破塘45号,4756,未知类型,暂无信息,暂无信息,暂无信息,2栋,11户
惟义路63号,(广信区七六路商圈)惟义路63号,4811,未知类型,暂无信息,暂无信息,暂无信息,2栋,19户
皇家翰林,(铅山县)鹅湖大道317号,5643,未知类型,暂无信息,暂无信息,暂无信息,5栋,128户
道塘巷3号,(信州区亿升商圈)道塘巷3号,5653,未知类型,暂无信息,暂无信息,暂无信息,3栋,104户
信江中路36-1号,(信州区亿升商圈)信江中路36-1号,5568,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
建安北路11号,(广信区旭日商圈)建安北路11号,4621,未知类型,暂无信息,暂无信息,暂无信息,1栋,4户
芦南苑,(广丰区广丰区)上广公路芦南苑,4748,未知类型,暂无信息,暂无信息,暂无信息,4栋,185户
彩虹城,(横峰县)虹桥东路199号,4721,未知类型,暂无信息,暂无信息,暂无信息,9栋,281户
吉阳东路19号,(广信区旭日商圈)吉阳东路19号,5813,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
民德路36号,(信州区万力商圈)民德路36号,5749,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
破塘路22号,(信州区亿升商圈)破塘路22号,5433,板楼,暂无信息,暂无信息,暂无信息,1栋,36户
北门村巷268号,(信州区亿升商圈)上饶市信州区北门村巷268号,5113,板楼,暂无信息,无物业管理服务,无,1栋,13户
阳光公寓,(玉山县玉山县)津门路322号,4990,板楼,0.55元/平米/月,东塘花苑,阳光开发商,4栋,111户
东升路8号,(广信区旭日商圈)东升路8号,5323,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
三清山大道陶瓷市场,(广信区旭日商圈)三清山大道陶瓷市场,5806,板楼,暂无信息,绿野物业管理有限公司,金桥建设一局,6栋,73户
旭日便民菜市场,(广信区旭日商圈)旭日北大道103号,5769,未知类型,暂无信息,暂无信息,暂无信息,3栋,112户
天桥西路2号,(信州区亿升商圈)天桥西路2号,5783,平房,0.5元/平米/月,上饶市申浦物业管理有限公司,上饶市万和置业有限公司,3栋,38户
解放路62号,(信州区亿升商圈)解放路62号,5183,板楼,暂无信息,暂无信息,开发区建设集团建设开发分公司开发,1栋,2户
钟山北巷1号,(信州区水南街商圈)钟山北巷1号,5187,塔板结合,暂无信息,暂无信息,暂无信息,1栋,15户
河中巷21号,(信州区亿升商圈)河中巷21号,4589,平房,暂无信息,暂无信息,暂无信息,1栋,37户
惟义路100号,(广信区七六路商圈)惟义路100号,5287,未知类型,暂无信息,暂无信息,暂无信息,1栋,10户
瀚学苑,(余干县)干越大道瀚学苑,5792,未知类型,暂无信息,暂无信息,暂无信息,5栋,304户
五三大道97号,(信州区亿升商圈)五三大道97号,5451,未知类型,暂无信息,暂无信息,暂无信息,1栋,31户
金桥路355号,(广信区旭日商圈)金桥路355号,4784,未知类型,暂无信息,暂无信息,暂无信息,1栋,27户
旭日北大道11号,(广信区旭日商圈)旭日北大道11号,5684,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
南灵南路3号,(广信区七六路商圈)南灵南路3号,5173,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
日景花园,(铅山县)铅山县河口镇胜利南路96号,5515,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
龙牙亭5号,(信州区商贸城商圈)龙牙亭5号,5839,未知类型,暂无信息,暂无信息,暂无信息,1栋,15户
锦绣前程,(余干县)紫阳路399号,3920,未知类型,暂无信息,暂无信息,暂无信息,16栋,440户
沿河中路47号,(信州区亿升商圈)沿河中路47号1单元401天河楼上,5447,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
民生路3号,(广信区旭日商圈)上饶县罗桥街道办民生路3号1幢205,4705,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
前府路18号,(广信区七六路商圈)前府路18号,4858,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
上饶县文卫巷5号,(广信区七六路商圈)上饶县文卫巷5号,5757,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
带湖路92号,(信州区商贸城商圈)上饶市信州区带湖路92号,5718,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
豆芽巷,(信州区水南街商圈)豆芽巷,4955,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
信江西路24号,(信州区亿升商圈)信江西路24号,5175,未知类型,暂无信息,暂无信息,暂无信息,1栋,13户
三清山大道198-4号,(玉山县玉山县)三清山大道198-4号,5260,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
解放西路,(玉山县玉山县)解放西路,5652,未知类型,暂无信息,暂无信息,暂无信息,1栋,8户
洪瑞商城小区,(玉山县玉山县)金沙路2号,4728,未知类型,暂无信息,暂无信息,暂无信息,4栋,137户
新建北路161号,(玉山县玉山县)新建北路161号,5567,未知类型,暂无信息,暂无信息,暂无信息,5栋,49户
芳草园,(玉山县玉山县)玉紫路芳草园,5292,未知类型,暂无信息,暂无信息,暂无信息,3栋,64户
玉紫小区,(玉山县玉山县)玉紫路56号,5797,未知类型,暂无信息,暂无信息,暂无信息,4栋,78户
金江花园,(玉山县玉山县)金山大道09号,7305,未知类型,暂无信息,暂无信息,暂无信息,4栋,186户
三清东路,(玉山县玉山县)三清东路,5765,未知类型,暂无信息,暂无信息,暂无信息,3栋,48户
恒茂广场,(玉山县玉山县)金山大道恒茂广场,4799,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
双柳新城,(玉山县玉山县)武安西路118号,5547,未知类型,暂无信息,暂无信息,暂无信息,5栋,228户
