小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
亚太新村,(西固区西固城)玉门街322-392,9009,板楼,0.6至1.5元/平米/月,兰州亚太物业管理集团有限公司,兰州亚太西部置业有限公司,12栋,1195户
兰州搪瓷厂家属院,"(七里河区晏家坪)民乐路7号, 民乐路17号, 民乐路27号, 民乐路35号, 民乐路45号, 民乐路57号, 民乐路67号, 民乐路77号, 民乐路87号, 武山路71号, 武山路81号, 武山路91号, 武山路101号, 武山路111号, 武山路174-192号",9369,板楼,0.3至0.8元/平米/月,兰州市国资委物业管理有限公司,兰州民百置业有限公司,6栋,572户
九州水利水电工程局家属院,(城关区九州)九州大道78-178号,8690,塔楼/板楼/塔板结合,0.31至5元/平米/月,天庆物业,大连九州置业有限公司,17栋,802户
林家佳苑,(七里河区上西园)华林路林家佳苑,8675,塔板结合,0.3元/平米/月,暂无信息,暂无信息,1栋,430户
甘肃公路工程公司家属院,(七里河区建工局)兰工坪路214-234号,9564,板楼,0.5元/平米/月,甘肃齐建物业管理有限公司,无开发商,3栋,241户
水电四局安装分局家属院,(西固区西固城)临洮街302-376号,9004,板楼/平房,0.5至0.7元/平米/月,暂无信息,暂无信息,8栋,580户
兰州师范家属院,(安宁区安宁高新区)桃林路116-128号,8990,板楼,0.5元/平米/月,兰州银安物业管理有限公司,华南师范大学,1栋,108户
华一校家属楼,(七里河区下西园)华坪三马路230-233号,8955,板楼,0.6元/平米/月,暂无信息,暂无信息,1栋,72户
兰州平板玻璃厂技校家属院,(西固区西固城)西固中路109-147,8702,板楼,0.4至0.6元/平米/月,暂无信息,暂无信息,4栋,642户
一安中路小区,(西固区兰炼十字)西固中路756-858,8614,塔楼/塔板结合,0.3至1元/平米/月,一安物业公司,甘肃敦煌艺术剧院,11栋,756户
化工街小区下招街区,"(西固区西固城)化工街47-69号, 化工街91-139号",8383,板楼,0.3至0.8元/平米/月,兰州石化物业管理有限公司,暂无信息,10栋,606户
雁滩家园D区,(城关区万达大润发)雁园路雁滩家园二期,11685,塔楼/板楼/塔板结合,1.2至1.8元/平米/月,兰州天达物业管理有限公司,兴隆置业公司,16栋,3072户
飞天家园B区,(城关区东部)段家滩路1-189号,11453,塔楼/板楼/平房,0.45至2元/平米/月,暂无信息,暂无信息,21栋,1701户
天麓山,(城关区碧桂园)青石路433-457号,10170,板楼,1.7至3元/平米/月,广东碧桂园物业服务股份有限公司兰州分公司,碧桂园,34栋,1332户
三易花园,(城关区段家滩)段家滩路382-448号,10993,塔楼/板楼/塔板结合,0.35至1.6元/平米/月,兰州兴隆物业管理有限公司, 大理耀鹏房地产开发有限责任公司,10栋,806户
爱丁堡五号院,(城关区碧桂园)盐什公路兰州碧桂园爱丁堡五号院,9858,板楼/塔板结合,1.73元/平米/月,广东碧桂园物业服务股份有限公司兰州分公司,碧桂园集团,7栋,422户
天源9号,(城关区九州)九州东环路376-484号,10761,板楼/塔板结合,1.2至1.75元/平米/月,甘肃天源物业管理中心,天源实业,16栋,3418户
约克郡二号院,(城关区碧桂园)盐什公路兰州碧桂园约克郡2号院,9762,板楼/塔板结合,1.7至1.73元/平米/月,暂无信息,兰州碧桂园房地产开发有限公司,10栋,918户
新科时代,(城关区雁滩高新区)南河路1001-1014号,11454,板楼/塔板结合,0.8至1.75元/平米/月,兰州高新技术产业开发区物业管理中心,甘肃科隆农业有限责任公司,6栋,617户
诺二A区,(城关区碧桂园)盐什公路诺丁山2组团,9969,塔楼/板楼/平房,1.73元/平米/月,广东碧桂园物业服务股份有限公司兰州分公司,碧桂园,6栋,567户
元森北新时代（紫藤园）,(城关区黄河北)元通大道6-18号,10336,塔楼/板楼/塔板结合,1.5元/平米/月,兰州安达物业管理有限公司,兰州市元森房地产开发有限公司,4栋,1451户
晶源小区,(城关区段家滩)段家滩路305-333号,11741,板楼,0.6至1.7元/平米/月,单位自管物业,单位自建,5栋,398户
国信小区,(城关区段家滩)段家滩路749-761号,10720,板楼,0.5至0.6元/平米/月,永新华物业,江苏国信地产,2栋,191户
金雁花园,(城关区万达大润发)雁滩路3431-3587号,11266,塔楼/板楼,0.5元/平米/月,暂无信息,暂无信息,22栋,1589户
飞天家园A区（南苑）,"(城关区东部)东岗东路1037号-1223号, 东岗东路1223附1号",10952,板楼/塔板结合,0.05至2元/平米/月,兰州同泰物业管理有限公司, 重庆汇东房地产开发有限公司,16栋,1266户
爱丁堡二号院,(城关区碧桂园)盐什公路爱丁堡二号院,10048,板楼/塔板结合,1.73至1.75元/平米/月,暂无信息,碧桂园集团,9栋,666户
丰宁德尚,(安宁区安宁高新区)枣林路280-296号,11640,板楼,1.3至1.7元/平米/月,兰州东盛家安物业管理有限公司,兰州东安房地产开发有限公司,9栋,774户
安兴小区,(城关区段家滩)段家滩路740-792号,10664,塔楼/板楼,0.4至1.2元/平米/月,北京西宇嘉业物业管理有限公司,北京安兴众联置业有限公司,4栋,371户
铁路家属院南区,(七里河区上西园)林家庄148-201号,10755,板楼,0.3至0.4元/平米/月,兰州银安物业管理有限公司,众开集团,11栋,864户
宁安小区,(城关区万达大润发)雁滩路3734-3790号,10540,板楼,0.3至0.7元/平米/月,兰州安达物业管理有限公司,宁安市美林投资有限公司,8栋,1080户
黄河沿小区,(城关区东部)东岗镇154-471号,10005,板楼/塔板结合,0.3至20元/平米/月,自持物业, 重庆汇东房地产开发有限公司,21栋,1493户
波罗的海城,(城关区东部)东岗东路2183-2207号,10309,板楼,0.4元/平米/月,齐建物业,青波房产开发,1栋,378户
恒裕小区,(城关区东部)嘉峪关南路364-378号,10706,塔楼/板楼,0.5至1元/平米/月,甘肃恒祥物业有限责任公司,兰州恒裕房地产开发有限公司,2栋,160户
重邦康城,(西固区西固城)西固中路1375-1399,10543,塔楼/板楼/塔板结合,1.5元/平米/月,甘肃重邦置业有限责任公司,甘肃重邦置业有限责任公司,7栋,1482户
园丁小区,(城关区东部)东岗东路155-247号,10410,板楼,0.2至0.5元/平米/月,兰州银瑞物业服务有限公司,兰州市市政建设集团有限责任公司,5栋,596户
兰州建筑段家属院,(城关区火车站)红山根西村153-163号,10233,板楼,0.3元/平米/月,兰州银安物业管理有限公司, 陕西亿润经贸有限公司 ,2栋,246户
世纪新村C区,(城关区东部)雁儿湾路41-57号,10851,板楼/塔板结合,1.4至1.5元/平米/月,兰州安达物业管理有限公司,河北联合投资置业有限公司东岗路分公司,2栋,240户
元森北新时代（金香园）,(城关区黄河北)元通西路1-3号,11259,板楼,1.5元/平米/月,兰州安达物业管理有限公司,兰州市元森房地产开发有限公司,2栋,572户
城关区政府雁滩住宅小区,(城关区万达大润发)雁南路2118-2248号,11334,塔楼/板楼/塔板结合,0.35至5元/平米/月,兰州金东建物业有限公司,兰州友信置业有限公司,16栋,1379户
爱丁堡,(城关区碧桂园)盐什公路爱丁堡,9788,板楼/塔板结合,1.7至1.75元/平米/月,广东碧桂园物业服务股份有限公司兰州分公司,碧桂园,10栋,1404户
日杂大厦家属院,(城关区东部)东岗东路1259-1267号,11056,板楼,0.4元/平米/月,兰州金东建物业有限公司,兰州润泽置地有限公司,1栋,90户
飞天家园A区（北苑）,(城关区东部)东岗东路1558-1652号,10612,板楼/塔板结合/平房,0.4至0.8元/平米/月,兰州三环物业管理有限责任公司,兰州市市政建设集团有限责任公司,11栋,1091户
雁滩安居小区,(城关区万达大润发)雁南路1541-2071号,11699,塔楼/板楼/塔板结合,0.4至0.8元/平米/月,兰州兰房物业管理有限公司,甘肃信通通利房地产开发有限公司,40栋,2735户
佳裕小区西区,(城关区东部)嘉峪关南路276-330号,10784,板楼,0.38至1.3元/平米/月,兰州沃特物业公司,兰州友信置业有限公司,8栋,679户
核工业八0三电厂安宁小区,(安宁区费家营十子)安宁西路391号,11410,塔楼,0.6元/平米/月,暂无信息,核工业西南集团公司,1栋,108户
果岭山,(城关区碧桂园)北环路果岭山,10172,板楼/塔板结合,1.73至3元/平米/月,碧桂园智慧物业服务集团股份有限公司兰州分公司,碧桂园集团,40栋,952户
蓝星花园,"(安宁区安宁庭院)安宁东路266-280号, 安宁东路264附1-264附32号",11031,板楼/塔板结合,0.5至1.5元/平米/月,无物业管理服务,无,11栋,1262户
宝影花园,"(城关区段家滩)段家滩路538-586号, 段家滩路586附1-586附4号",10695,板楼/塔板结合,0.3至1元/平米/月,天庆物业,上海宝源房地产开发有限公司,8栋,477户
亚太花园,(城关区大沙坪)佛慈大街195-289号,10043,板楼,0.3至1元/平米/月,暂无信息,融创中国,15栋,1566户
中国科学院兰州分院范家湾住宅小区,(城关区东部)雁儿湾路455-503号,10195,板楼,0.5至1.2元/平米/月,天庆物业,玉田县瑞涛天庆房地产开发有限公司,9栋,410户
明仁花苑,(七里河区上西园)上西园291-397号,10698,板楼,0.48至0.5元/平米/月,兰州伊真物业管理有限责任公司,甘肃回归房地产开发有限公司,15栋,1313户
电信器材厂家属院（红泥沟）,(城关区五泉广场)红泥沟4-20号,10607,板楼,2元/平米/月,无物业管理服务,无,2栋,112户
东方花苑,(城关区东部)嘉峪关东路665-731号,10040,板楼/塔板结合,0.3至0.6元/平米/月,甘肃东方物业管理有限公司,西安新源房地产开发公司,7栋,785户
宝盛家园,(城关区段家滩)段家滩660-672号,11015,板楼,0.4元/平米/月,兰州益群物业管理有限公司,永年县盛宝投资有限公司,1栋,198户
雁滩党校家属院,"(城关区万达大润发)雁滩路3144-3158号, 雁滩路3196-3212号",10524,板楼/塔板结合,0.35至0.5元/平米/月,兰州天达物业管理有限公司,省兴业银行厦门分行,3栋,210户
桃花苑,(安宁区兰炼十字)建宁西路543-593号,10954,板楼,0.5元/平米/月,兰州新美物业有限公司,兰州中联房地产开发有限公司,5栋,433户
太平洋城住宅楼,(城关区东部)东岗东路2001-2047号,11356,板楼,0.4元/平米/月,瑞德摩尔物业,太平洋置业公司,6栋,512户
兰州国资物业第三十七佳园,(城关区火车站)排洪南路70-72号,10057,板楼,1.5元/平米/月,西北永新甘肃物业有限公司,置业公司宜兴公司,2栋,791户
三角线交警分队家属院,(七里河区西站)武威路141-153号,9994,板楼,0.6元/平米/月,永新华物业, 陕西亿润经贸有限公司 ,1栋,147户
国资委第三十五佳园,(城关区大沙坪)五一山新村25-27号,10497,未知类型,1.5元/平米/月,暂无信息,暂无信息,1栋,264户
新安雅居,(安宁区海关)万新南路209号,10962,塔楼,1.25元/平米/月,暂无信息,兰州高科新元房地产开发有限公司,1栋,128户
甘肃省邮政局家属院,(城关区二热)嘉峪关东路525-567号,10243,塔楼/板楼/塔板结合,0.3至3.5元/平米/月,永新华物业,省一建公司,7栋,340户
滩尖子170号,(城关区万达大润发)滩尖子村160-188号,10139,板楼,0.35至10元/平米/月,甘肃飞天物业服务有限公司,家和集团,5栋,181户
甘肃省党校家属院,(安宁区安宁科教城)北滨河西路201-309,10541,板楼/塔板结合,0.4至1.6元/平米/月,暂无信息,兰州润泽置地有限公司,15栋,666户
市政家园高新小区,(城关区雁滩高新区)张苏滩565号,11500,板楼,0.5元/平米/月,暂无信息,市政开发公司,4栋,181户
甘肃交通职业技术学院教师公寓,"(安宁区交大)邱家湾166-176号, 邱家湾152附1-152附2号",11427,板楼,0.3元/平米/月,无物业管理服务,无开发商,4栋,178户
金建嘉园,(七里河区金港城)郑家庄56-58号,11406,塔楼/板楼,0.1至1.7元/平米/月,兰州安建物业管理有限责任公司, 合肥万科瑞翔地产有限公司,11栋,1360户
雁滩家园B区,"(城关区北面滩)雁北路1289-1345号, 雁北路1552-1554号",10924,塔楼/板楼/塔板结合,0.8至1.8元/平米/月,兰州雅顺物业管理有限公司,甘肃科隆农业有限责任公司,20栋,2658户
兰州市二十七中家属院,"(城关区五泉广场)中山林38-70号, 白银路1-9号",11619,板楼/塔板结合,0.3至10元/平米/月,天庆物业,众安房产集团,5栋,532户
绿莹花园,(城关区大沙坪)盐场路600-760号,10478,板楼/塔板结合/平房,0.35至5元/平米/月,齐建物业,刚泰集团有限公司,17栋,1508户
兰州照相机厂家属院,(城关区东部)雁儿湾路595-655号,10869,板楼/塔板结合,0.3至0.5元/平米/月,兰州瑞邦物业管理有限公司,兰州城投房地产开发有限公司,6栋,672户
万欣家园,"(安宁区费家营十子)万新北路77-85号, 万里西村208-218号",10559,板楼,0.3至1.2元/平米/月,无物业管理服务,无,5栋,401户
苹果园小区,(城关区东部)东岗镇493-495号,10837,塔楼/板楼,1.3元/平米/月,兰州银安物业管理有限公司, 重庆汇东房地产开发有限公司,2栋,384户
甘肃政法学院家属院,(安宁区交大)长新路1-39号,9517,板楼,0.3至0.5元/平米/月,无物业管理服务,无开发商,5栋,290户
东岗电力小区,(城关区二热)嘉峪关东路289-341号,11132,塔楼/板楼/塔板结合,0.4至2元/平米/月,兰州新宇物业管理有限责任公司,电力集团,7栋,333户
雁沙花园,(城关区万达大润发)雁滩路3287-3311号,10494,塔楼/板楼/塔板结合,0.5至1.3元/平米/月,兰州雁京物业管理有限公司,南京雁飞置业顾问有限公司,7栋,280户
兰州财经大学家属院东区,"(城关区段家滩)段家滩路364-380号, 段家滩路380附1 -380附17号",11309,板楼/塔板结合/平房,0.4至1.5元/平米/月,兰州金昕物业服务有限公司,广州财润集团,9栋,834户
兰州雁滩市局家属院（滩尖子村）,(城关区万达大润发)滩尖子村56号,11300,板楼,0.35至0.5元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,2栋,324户
爱琴海,(城关区东部)东岗东路2119-2083号,11428,板楼,0.8元/平米/月,兰州瑞德物业管理有限责任公司,兰州瑞德实业集团有限公司,4栋,564户
西北铁科院家属院,(城关区火车站)排洪南路157-177号,10875,板楼,0.25至1.5元/平米/月,齐建物业,桐乡市安达置业有限公司,5栋,160户
地中海118号住宅楼,(城关区东部)东岗东路2139-2157号,10551,板楼,0.4元/平米/月,瑞德摩尔物业,沈阳地中海中盛置业顾问有限公司,2栋,156户
三易小区北楼,(城关区段家滩)段家滩路1354-1364号,10578,板楼,0.5元/平米/月,兰州三易物业管理有限责任公司,石家庄三信置业有限公司,1栋,145户
元森北新时代(6号院),(城关区黄河北)靖远路390-392号,10968,板楼,1.5元/平米/月,兰州沃特物业公司, 五指山水墨雨林置业有限公司,1栋,384户
