小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
水岸新城,(于都县于都县)长征东路水岸新城,6799,塔板结合,3元/平米/月,赣州中航房地产开发有限公司,中海地产,50栋,945户
万新集团商住楼小区,(章贡区老城区)八一四大道37号,6959,板楼,0.5元/平米/月,暂无信息,中海地产,4栋,48户
文明大道返迁房,(章贡区老城区)文明大道返迁房,7723,平房,0.8元/平米/月,暂无信息,无,1栋,56户
新业小区,(章贡区老城区)关刀坪路新业小区,7147,塔楼/板楼,0.5至2.2元/平米/月,小区委员会自管, 大理耀鹏房地产开发有限责任公司,4栋,116户
江西理工大学东苑,(章贡区老城区)青年路68号,7429,板楼/塔板结合/平房,11元/平米/月,暂无信息,金科,25栋,582户
和平苑,(章贡区老城区)大公路32号,6762,板楼,0.6元/平米/月,江西富安物业有限公司,金广物业,4栋,159户
风车巷4号,(章贡区老城区)风车巷4号,7067,板楼,1.9元/平米/月,暂无信息,赣州昌泰资产管理有限公司,2栋,44户
汇福名苑,(章贡区站北区)八一四大道72号,7803,板楼,1元/平米/月,赣州港源物业管理有限公司,上海鹏欣(集团)有限公司,1栋,105户
阳光苑,(章贡区老城区)红旗大道4号,7254,板楼,0.5元/平米/月,久制物业服务有限公司,北京月阳光置业有限公司,3栋,81户
福泰花苑,(章贡区站北区)站东大道福泰花苑,7061,塔楼/板楼,0.6至1元/平米/月,福泰物业, 陕西亿润经贸有限公司 ,8栋,154户
五洲花苑,(章贡区站北区)五洲大道12号,7361,塔楼,1元/平米/月,小区委员会自管,中海地产,2栋,144户
建设花园,(章贡区老城区)营角上路17号,6830,塔楼,0.7元/平米/月,富安物业,中海地产,5栋,124户
千禧苑,(章贡区老城区)厚德路39号,6979,板楼,0.5元/平米/月,千禧苑物业,四金房产,9栋,319户
银天小区,(章贡区老城区)八一四大道54号,7076,塔楼/板楼/塔板结合,0.5元/平米/月,无物业管理服务,广州天银房地产开发有限公司,7栋,212户
滨江紫荆花园,(章贡区老城区)章江北大道30号,7207,板楼,0.8元/平米/月,欣怡物业,涛景集团,5栋,139户
江洲花园,(章贡区老城区)红环南路江洲花园,6995,塔楼/板楼,0.8元/平米/月,小区委员会自管,河南中中置业有限公司,4栋,141户
吉祥花园,(章贡区老城区)青年路26号,7704,板楼,0.5至0.8元/平米/月,小区委员会自管,上海吉祥房地产,13栋,586户
康馨家园,(章贡区老城区)赖家围路1号,7219,板楼,0.5元/平米/月,小区委员会自管,中海地产,4栋,167户
景森花园,(章贡区老城区)高琰路35号,6941,塔楼,0.5元/平米/月,小区委员会自管, 重庆汇东房地产开发有限公司,2栋,134户
富升花园,(章贡区老城区)营角上路25号,6905,板楼,0.6至0.8元/平米/月,港馨物业,金科集团苏州金科科润房地产开发有限公司,5栋,252户
名鑫苑三期,(章贡区黄金开发区)客家大道178号,7385,板楼,1.2元/平米/月,江西燕兴物业管理有限公司,赣州航城置业有限公司,6栋,194户
文明大道116号巷,(章贡区老城区)文明大道116号巷,6989,未知类型,暂无信息,小区委员会自管,暂无信息,1栋,34户
怡和花园,(章贡区老城区)红旗大道65号,7180,板楼,0.6元/平米/月,小区委员会自管, 陕西亿润经贸有限公司 ,2栋,96户
家豪花园,(南康区南康区)迎宾南大道家豪花园,6771,塔板结合,暂无信息,暂无信息,暂无信息,2栋,136户
文峰城,(南康区南康区)文峰路文峰城,6822,塔板结合,1.8元/平米/月,万鼎物业,金科集团苏州金科科润房地产开发有限公司,4栋,992户
金龍花園,(章贡区老城区)东阳山路45号,7548,板楼/平房,1.7元/平米/月,赣州金元物业有限管理公司,金龙地产,3栋,89户
东城国际,(兴国县兴国县)新区大道东城国际,6993,未知类型,暂无信息,暂无信息,暂无信息,7栋,178户
西津路小区东区,(章贡区老城区)西津路21号,7302,板楼/塔板结合,1元/平米/月,无物业管理服务, 重庆汇东房地产开发有限公司,5栋,158户
桔子苑,(章贡区老城区)章江北大道100号,7674,板楼,0.4元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,2栋,49户
桔子苑,(章贡区老城区)章江北大道100号,7674,板楼,0.4元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,2栋,49户
青年路11号,(章贡区老城区)青年路11号,7001,塔楼,2.3元/平米/月,暂无信息,赣州航城置业有限公司,3栋,75户
西郊路9号,(章贡区老城区)西郊路9号,6898,塔板结合,0.3元/平米/月,暂无信息,金辉集团,2栋,74户
藕塘里地块安置房,(章贡区老城区)新赣南路藕塘里地块安置房,7113,平房,暂无信息,暂无信息,暂无信息,3栋,72户
宏德楼,(章贡区老城区)文明大道73号,6938,平房,0.5元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司,1栋,48户
越秀花苑碧秀轩,(章贡区老城区)杨公路8号,7206,板楼,0.8元/平米/月,江西燕兴物业管理有限公司,碧桂园,7栋,177户
京东小区,(章贡区黄金开发区)金东路2号,7087,塔板结合,1元/平米/月,暂无信息,江苏中江文谷置业有限公司,4栋,96户
金丰小区一区,(章贡区黄金开发区)客家大道182号,6840,板楼,0.6至1.5元/平米/月,赣州鹏达物业服务有限公司,金丰物业,16栋,512户
外滩1号(北区),(章贡区章江新区)章江南大道12号,7260,塔板结合,1.6元/平米/月,星洲物业, 重庆汇东房地产开发有限公司,1栋,702户
黄屋坪路25号,(章贡区老城区)黄屋坪路25号,7027,板楼/平房,暂无信息,暂无信息,暂无信息,4栋,56户
青年路7号,(章贡区老城区)青年路7号,6647,平房,0.6至1.2元/平米/月,暂无信息,赣州航城置业有限公司,5栋,164户
东胜山22号,(章贡区老城区)东胜山22号,6861,板楼,1.2元/平米/月,暂无信息,暂无信息,1栋,24户
清风苑,(章贡区老城区)人民巷30号,7213,板楼,11元/平米/月,赣州天保物业管理有限公司,金科集团苏州金科科润房地产开发有限公司,2栋,65户
二六四滨江小区,(章贡区老城区)黄屋坪路33号,6941,板楼,0.8元/平米/月,暂无信息,中海地产,5栋,151户
钓鱼台13号,(章贡区老城区)钓鱼台13号,7254,板楼,20元/平米/月,暂无信息,南昌联发置业有限公司,1栋,48户
回子地,(章贡区老城区)黄屋坪路回子地,7182,未知类型,暂无信息,暂无信息,暂无信息,2栋,50户
黄屋坪21号,(章贡区老城区)黄屋坪21号,6902,板楼,10元/平米/月,金科物业服务集团有限公司赣州分公司,百润物业,1栋,36户
万邦城市广场,(赣县区赣县区)梅林大街61号,7577,平房,2元/平米/月,彩生活物业有限公司,暂无信息,3栋,150户
环城路12号巷,(章贡区老城区)环城路12号巷,6950,平房,1元/平米/月,暂无信息,赣州昌泰资产管理有限公司,2栋,37户
钓鱼台5号,(章贡区老城区)钓鱼台5号,7319,板楼/平房,0.6元/平米/月,暂无信息,"""浙江富园房地产开发有限公司",3栋,122户
凤翔花园,(南康区南康区)飞翔大道凤翔花园,7593,平房,0.6至1.3元/平米/月,暂无信息,宏康房地产开发有限公司,3栋,114户
金海湾,(于都县于都县)贡江大道545号,7263,板楼/塔板结合,1.2至11元/平米/月,暂无信息,金科集团苏州金科科润房地产开发有限公司,24栋,775户
厚德路34号,(章贡区老城区)厚德路34号,6894,塔楼/板楼,11元/平米/月,暂无信息,金辉集团,2栋,45户
全球通小区,(章贡区老城区)章江北大道全球通小区,7292,塔板结合,1元/平米/月,暂无信息,河南中中置业有限公司,1栋,128户
章江北大道24号,(章贡区老城区)章江北大道24号,7275,未知类型,1.69元/平米/月,暂无信息,暂无信息,1栋,126户
宋城路103号,(章贡区黄金开发区)赣州市宋城路103号,6882,板楼/塔板结合,暂无信息,无物业管理服务,暂无信息,5栋,32户
钓鱼台12号,(章贡区老城区)钓鱼台12号,7123,未知类型,暂无信息,暂无信息,暂无信息,2栋,69户
五洲大道26号,(章贡区站北区)五洲大道26号,7480,板楼/平房,1元/平米/月,暂无信息,暂无信息,2栋,36户
森铁小巷,(章贡区老城区)章江北大道森铁小巷,7050,板楼,暂无信息,暂无信息,暂无信息,1栋,24户
华隆首府,(宁都县宁都县)振兴南路66号,7716,未知类型,暂无信息,暂无信息,暂无信息,16栋,823户
花园小镇,(章贡区蓉江新区)鑫林街花园小镇,7487,未知类型,暂无信息,暂无信息,暂无信息,2栋,20户
西郊路12号,(章贡区老城区)西郊路12号,6653,未知类型,暂无信息,暂无信息,暂无信息,3栋,40户
海会路5号,(章贡区老城区)海会路5号,7453,未知类型,暂无信息,暂无信息,暂无信息,2栋,44户
张家围102号,(章贡区老城区)赖家围路张家围102号,7603,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
红旗大道23号,(章贡区老城区)红旗大道23号,6863,平房,暂无信息,暂无信息,暂无信息,4栋,169户
文明大道68号,(章贡区老城区)文明大道68号,7250,塔板结合,暂无信息,无物业管理服务,暂无信息,1栋,3户
名鑫苑三期,(章贡区黄金开发区)客家大道178号,7385,板楼,1.2元/平米/月,江西燕兴物业管理有限公司,赣州航城置业有限公司,6栋,194户
文明大道116号巷,(章贡区老城区)文明大道116号巷,6989,未知类型,暂无信息,小区委员会自管,暂无信息,1栋,34户
环城路北段税务局督察宿舍,(章贡区老城区)环城路北段税务局督察宿舍,6509,平房,1元/平米/月,久制物业服务有限公司,中海地产,1栋,28户
康特花园,(章贡区老城区)健康路63号,6174,板楼/平房,0.5元/平米/月,小区委员会自管,暂无信息,4栋,62户
江西理工大学东苑,(章贡区老城区)青年路68号,7429,板楼/塔板结合/平房,11元/平米/月,暂无信息,金科,25栋,582户
和平苑,(章贡区老城区)大公路32号,6762,板楼,0.6元/平米/月,江西富安物业有限公司,金广物业,4栋,159户
东桥路2-14号,(章贡区老城区)东桥路2-14号,6894,平房,1元/平米/月,暂无信息,保定你我他投资有限公司,1栋,42户
赣州商贸城一区,(章贡区站北区)南大街赣州商贸城一区,7834,平房,1元/平米/月,保利物业发展股份有限公司,保利地产,1栋,884户
水岸新城东区,(于都县于都县)长征东路水岸新城东区,7429,板楼,暂无信息,暂无信息,暂无信息,14栋,353户
仕园商住楼,(章贡区老城区)官园里路5号,7645,板楼,0.3元/平米/月,景园物业,赣州昌泰资产管理有限公司,1栋,37户
沁园小区,(章贡区黄金开发区)东江源大道沁园小区,7225,塔板结合,1元/平米/月,无,赣州宝义置业有限公司,3栋,154户
通利商住楼,(章贡区站北区)八一四大道91号,7413,板楼,2.6元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,2栋,48户
汉昇榕郡,(瑞金市瑞金市)东升街汉昇榕郡,7569,未知类型,暂无信息,暂无信息,暂无信息,9栋,789户
风车巷4号,(章贡区老城区)风车巷4号,7067,板楼,1.9元/平米/月,暂无信息,赣州昌泰资产管理有限公司,2栋,44户
人大宿舍,(章贡区老城区)文明大道人大宿舍,7269,塔板结合,1元/平米/月,暂无信息,赣州国强房地产开发有限公司,1栋,48户
文明大道78号巷,(章贡区老城区)文明大道78号巷,7052,塔楼/塔板结合,0.6至0.9元/平米/月,华润置地,赣州昌泰资产管理有限公司,3栋,124户
东方丽都B区,(宁都县宁都县)凌云大道东方丽都B区,7252,板楼,1.5元/平米/月,暂无信息,江苏中江文谷置业有限公司,27栋,977户
水岸新城,(于都县于都县)长征东路水岸新城,6799,塔板结合,3元/平米/月,赣州中航房地产开发有限公司,中海地产,50栋,945户
红旗大道20号,(章贡区老城区)红旗大道20号,6969,平房,0.5元/平米/月,暂无信息,博伦物业,1栋,15户
大公路15号,(章贡区老城区)大公路15号,7016,塔板结合,暂无信息,中海宏洋物业管理有限公司赣州分公司, 重庆汇东房地产开发有限公司,1栋,44户
洪城巷33号,(章贡区老城区)洪城巷33号,6895,平房,6元/平米/月,暂无信息,无,1栋,42户
东阳山路27号,(章贡区老城区)东阳山路27号,7100,平房,0.5元/平米/月,暂无信息,中海地产,1栋,36户
芳苑小区,(章贡区站北区)矮岭下路1号,6762,塔楼,1元/平米/月,彭基物业, 合肥万科瑞翔地产有限公司,2栋,108户
新业小区,(章贡区老城区)关刀坪路新业小区,7147,塔楼/板楼,0.5至2.2元/平米/月,小区委员会自管, 大理耀鹏房地产开发有限责任公司,4栋,116户
景洲尊御,(信丰县信丰县)迎宾大道景洲尊御,7151,未知类型,暂无信息,暂无信息,暂无信息,4栋,393户
桃江御景A区,(信丰县信丰县)胜利路桃江御景A区,7281,塔板结合,10元/平米/月,暂无信息,赣州航城置业有限公司,9栋,1292户
水印丹堤时尚生活小区,(信丰县信丰县)沿江路2号,6872,未知类型,暂无信息,暂无信息,暂无信息,8栋,417户
外滩1号(北区),(章贡区章江新区)章江南大道12号,7260,塔板结合,1.6元/平米/月,星洲物业, 重庆汇东房地产开发有限公司,1栋,702户
越秀花苑碧秀轩,(章贡区老城区)杨公路8号,7206,板楼,0.8元/平米/月,江西燕兴物业管理有限公司,碧桂园,7栋,177户
京东小区,(章贡区黄金开发区)金东路2号,7087,塔板结合,1元/平米/月,暂无信息,江苏中江文谷置业有限公司,4栋,96户
金丰小区一区,(章贡区黄金开发区)客家大道182号,6840,板楼,0.6至1.5元/平米/月,赣州鹏达物业服务有限公司,金丰物业,16栋,512户
芳苑小区,(章贡区站北区)矮岭下路1号,6762,塔楼,1元/平米/月,彭基物业, 合肥万科瑞翔地产有限公司,2栋,108户
凤翔花园,(南康区南康区)飞翔大道凤翔花园,7593,平房,0.6至1.3元/平米/月,暂无信息,宏康房地产开发有限公司,3栋,114户
章江北大道24号,(章贡区老城区)章江北大道24号,7275,未知类型,1.69元/平米/月,暂无信息,暂无信息,1栋,126户
宋城路103号,(章贡区黄金开发区)赣州市宋城路103号,6882,板楼/塔板结合,暂无信息,无物业管理服务,暂无信息,5栋,32户
张家围102号,(章贡区老城区)赖家围路张家围102号,7603,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
海会路5号,(章贡区老城区)海会路5号,7453,未知类型,暂无信息,暂无信息,暂无信息,2栋,44户
西郊路12号,(章贡区老城区)西郊路12号,6653,未知类型,暂无信息,暂无信息,暂无信息,3栋,40户
美林苑一期,(赣县区赣县区)梅林大街139号,7390,板楼,0.6元/平米/月,暂无信息,暂无信息,9栋,196户
华裕花园,(章贡区老城区)稼轩路华裕花园,7330,板楼,暂无信息,暂无信息,暂无信息,1栋,32户
学府居,(南康区南康区)南水大道学府居,7136,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
大华萼巷11号,(章贡区老城区)大华萼巷11号,7097,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
